Status,CRN,Course Code,Course Subject,Course Number,Course Title,Cross List Code,College,Department,Schedule Type,Credits,Days,Time,Primary Instructor,Secondary Instructors,Max Enrollment,Current Enrollment,Enrollment Available,Waitlist Count,Campus,Location,Seating,Dates
Open,10401,MMAE 510-01,MMAE,510,Fundmntls of Fluid Mechanics,,AC,MMAE,LEC,4,TR,1325 - 1505,"Nagib, Hassan",,30,11,19,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13918,MMAE 510-02,MMAE,510,Fundmntls of Fluid Mechanics,,AC,MMAE,LEC,4,, - ,"Nagib, Hassan",,10,3,7,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15268,MMAE 520-01,MMAE,520,Advanced Thermodynamics,,AC,MMAE,LEC,3,TR,1000 - 1115,"Wang, Heng",,30,3,27,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14786,MMAE 522-01,MMAE,522,Nuclear F-F & Sust Energy Sys,0C,AC,MMAE,LEC,3,MW,1000 - 1115,"Ostrogorsky, Aleksandar",,40,0,40,0,Mies,RE-104,152,22-AUG-22 to 10-DEC-22
Open,14925,MMAE 522-02,MMAE,522,Nuclear F-F & Sust Energy Sys,,AC,MMAE,LEC,3,, - ,"Ostrogorsky, Aleksandar",,5,0,5,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,11376,MMAE 530-01,MMAE,530,Advanced Mechanics Solids,,AC,MMAE,LEC,3,MW,1125 - 1240,"Vural, Murat",,30,5,25,0,Mies,RE-258,42,22-AUG-22 to 10-DEC-22
Open,13915,MMAE 530-02,MMAE,530,Advanced Mechanics Solids,,AC,MMAE,LEC,3,, - ,"Vural, Murat",,5,1,4,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15270,MMAE 540-01,MMAE,540,Robotics,,AC,MMAE,LEC,3,TR,1515 - 1630,"Spenko, Matthew",,30,13,17,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11898,MMAE 543-01,MMAE,543,Modern Control Systems,,AC,MMAE,LEC,3,MW,1350 - 1505,"HomChaudhuri, Baisravan",,42,10,32,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13914,MMAE 543-02,MMAE,543,Modern Control Systems,,AC,MMAE,LEC,3,, - ,"HomChaudhuri, Baisravan",,14,0,14,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,12178,MMAE 546-01,MMAE,546,Adv Manufacturing Engineering,,AC,MMAE,LEC,3,MW,1825 - 1940,"Cesarone, John",,41,8,33,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12179,MMAE 546-02,MMAE,546,Adv Manufacturing Engineering,,AC,MMAE,LEC,3,, - ,"Cesarone, John",,15,5,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,12180,MMAE 546-03,MMAE,546,Adv Manufacturing Engineering,,AC,MMAE,LEC,3,, - ,"Cesarone, John",,3,0,3,0,India International Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15271,MMAE 552-01,MMAE,552,Intro to the Space Environment,9S,AC,MMAE,LEC,3,MW,1125 - 1240,"Datta-Barua, Seebany",,30,6,24,0,Mies,PS-111,98,22-AUG-22 to 10-DEC-22
Open,12181,MMAE 557-01,MMAE,557,Comp Intgrtd Manfctrng Systms,,AC,MMAE,LEC,3,MW,1700 - 1815,"Cesarone, John",,40,7,33,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12182,MMAE 557-02,MMAE,557,Comp Intgrtd Manfctrng Systms,,AC,MMAE,LEC,3,, - ,"Cesarone, John",,10,2,8,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,12745,MMAE 557-03,MMAE,557,Comp Intgrtd Manfctrng Systms,,AC,MMAE,LEC,3,, - ,"Cesarone, John",,10,0,10,0,India International Internet,-,0,22-AUG-22 to 10-DEC-22
Open,14952,MMAE 565-01,MMAE,565,Materials Laboratory,,AC,MMAE,B,3,T,0900 - 0950,"Wang, Heng",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15272,MMAE 565-L01,MMAE,565,Materials Laboratory,,AC,MMAE,LAB,3,TR,1350 - 1750,"Wang, Heng",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15273,MMAE 569-01,MMAE,569,Advanced Physical Metallurgy,,AC,MMAE,LEC,3,MW,1125 - 1240,"Mostafaei, Amir",,20,2,18,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15274,MMAE 586-01,MMAE,586,Advanced Failure Analysis,7X,AC,MMAE,LEC,3,MW,1000 - 1115,"Shaw, Leon",,20,1,19,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11400,MMAE 591-105,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Shaw, Leon",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13052,MMAE 591-106,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Dawson, Scott",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11439,MMAE 591-109,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Datta-Barua, Seebany",,10,1,9,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12033,MMAE 591-112,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Acharya, Sumanta",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10403,MMAE 591-118,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Nash, Philip",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10655,MMAE 591-121,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Spenko, Matthew",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10404,MMAE 591-124,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Williams, David",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10405,MMAE 591-125,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Nagib, Hassan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10406,MMAE 591-127,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Tin, Sammy",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10407,MMAE 591-128,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Ruiz, Francisco",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10738,MMAE 591-129,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Meade, Kevin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10408,MMAE 591-131,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Wark, Candace",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10409,MMAE 591-133,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Nair, Sudhakar",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10739,MMAE 591-135,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"HomChaudhuri, Baisravan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11392,MMAE 591-143,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Arastoopour, Hamid",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10410,MMAE 591-144,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Cassel, Kevin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10411,MMAE 591-145,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Vural, Murat",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11459,MMAE 591-147,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Srivastava, Ankit",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11464,MMAE 591-148,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Hall, Carrie",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10412,MMAE 591-151,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Gosz, Michael",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10413,MMAE 591-155,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Pervan, Boris",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10740,MMAE 591-156,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Cesarone, John",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10987,MMAE 591-185,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Ostrogorsky, Aleksandar",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13553,MMAE 591-186,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Wang, Heng",,1,0,1,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Closed,13622,MMAE 591-187,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Chen, Wei",,1,1,0,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14372,MMAE 591-188,MMAE,591,Research and Thesis M.S.,,AC,MMAE,IND,20,, - ,"Mostafaei, Amir",,2,0,2,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10414,MMAE 593-01,MMAE,593,MMAE Seminar,,AC,MMAE,SEM,0,W,1515 - 1630,"Acharya, Sumanta",Carrie Hall,75,1,74,0,Mies,WH-113,267,22-AUG-22 to 10-DEC-22
Open,11384,MMAE 594-105,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Shaw, Leon",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13053,MMAE 594-106,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Dawson, Scott",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11440,MMAE 594-109,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Datta-Barua, Seebany",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12034,MMAE 594-112,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Acharya, Sumanta",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12347,MMAE 594-115,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Chen, Wei",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10729,MMAE 594-118,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Nash, Philip",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10730,MMAE 594-121,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Spenko, Matthew",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10415,MMAE 594-124,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Williams, David",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10731,MMAE 594-125,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Nagib, Hassan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10732,MMAE 594-127,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Tin, Sammy",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10416,MMAE 594-128,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Ruiz, Francisco",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10733,MMAE 594-129,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Meade, Kevin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10734,MMAE 594-131,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Wark, Candace",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10417,MMAE 594-133,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Nair, Sudhakar",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10735,MMAE 594-135,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"HomChaudhuri, Baisravan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11963,MMAE 594-139,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Khounsary, Ali",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10736,MMAE 594-144,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Cassel, Kevin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10860,MMAE 594-145,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Vural, Murat",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11460,MMAE 594-147,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Srivastava, Ankit",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11465,MMAE 594-148,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Hall, Carrie",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10418,MMAE 594-151,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Gosz, Michael",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10737,MMAE 594-155,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Pervan, Boris",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10419,MMAE 594-156,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Cesarone, John",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10988,MMAE 594-185,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Ostrogorsky, Aleksandar",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14196,MMAE 594-186,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Mostafaei, Amir",,2,0,2,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14373,MMAE 594-187,MMAE,594,Proj for Master of Engg Stud,,AC,MMAE,IND,20,, - ,"Mostafaei, Amir",,2,0,2,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11401,MMAE 597-105,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Shaw, Leon",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13054,MMAE 597-106,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Dawson, Scott",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11623,MMAE 597-109,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Datta-Barua, Seebany",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12035,MMAE 597-112,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Acharya, Sumanta",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11988,MMAE 597-115,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Chen, Wei",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10420,MMAE 597-118,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Nash, Philip",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10653,MMAE 597-121,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Spenko, Matthew",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10421,MMAE 597-124,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Williams, David",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10422,MMAE 597-125,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Nagib, Hassan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10423,MMAE 597-127,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Tin, Sammy",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10424,MMAE 597-128,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Ruiz, Francisco",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10741,MMAE 597-129,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Meade, Kevin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10742,MMAE 597-131,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Wark, Candace",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10743,MMAE 597-133,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Nair, Sudhakar",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10744,MMAE 597-135,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"HomChaudhuri, Baisravan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11970,MMAE 597-139,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Khounsary, Ali",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11393,MMAE 597-143,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Arastoopour, Hamid",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10425,MMAE 597-144,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Cassel, Kevin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10745,MMAE 597-145,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Vural, Murat",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11461,MMAE 597-147,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Srivastava, Ankit",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11466,MMAE 597-148,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Hall, Carrie",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10426,MMAE 597-151,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Gosz, Michael",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10427,MMAE 597-155,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Pervan, Boris",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10428,MMAE 597-156,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Cesarone, John",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10989,MMAE 597-185,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Ostrogorsky, Aleksandar",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14374,MMAE 597-186,MMAE,597,Special Topics,,AC,MMAE,IND,20,, - ,"Mostafaei, Amir",,4,0,4,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11144,MMAE 600-145,MMAE,600,Continuance of Residence,,AC,MMAE,IND,1,, - ,"Vural, Murat",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11331,MMAE 691-105,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Shaw, Leon",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13055,MMAE 691-106,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Dawson, Scott",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11776,MMAE 691-109,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Datta-Barua, Seebany",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12036,MMAE 691-112,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Acharya, Sumanta",,10,1,9,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12010,MMAE 691-115,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Chen, Wei",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10430,MMAE 691-118,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Nash, Philip",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10746,MMAE 691-121,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Spenko, Matthew",,10,1,9,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10431,MMAE 691-124,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Williams, David",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10432,MMAE 691-125,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Nagib, Hassan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10747,MMAE 691-127,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Acharya, Sumanta",Sammy Tin,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10433,MMAE 691-128,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Ruiz, Francisco",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10748,MMAE 691-129,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Meade, Kevin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10434,MMAE 691-131,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Wark, Candace",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10435,MMAE 691-133,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Nair, Sudhakar",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10749,MMAE 691-135,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"HomChaudhuri, Baisravan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11394,MMAE 691-143,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Arastoopour, Hamid",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10436,MMAE 691-144,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Cassel, Kevin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10437,MMAE 691-145,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Vural, Murat",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11462,MMAE 691-147,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Srivastava, Ankit",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11467,MMAE 691-148,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Hall, Carrie",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12779,MMAE 691-150,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Wang, Heng",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10438,MMAE 691-151,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Gosz, Michael",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10439,MMAE 691-155,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Pervan, Boris",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10440,MMAE 691-158,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Clack, Herek",,1,0,1,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14347,MMAE 691-172,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Segre, Carlo",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10990,MMAE 691-185,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Ostrogorsky, Aleksandar",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14375,MMAE 691-186,MMAE,691,Research and Thesis Ph.D.,,AC,MMAE,IND,20,, - ,"Mostafaei, Amir",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10442,MS 201-01,MS,201,Materials Science,,AC,MMAE,LEC,3,MW,1125 - 1240,"Chen, Wei",,100,21,79,0,Mies,IT-1F6-1,145,22-AUG-22 to 10-DEC-22
Open,11195,MSC 511-01,MSC,511,Math for Mgmt Science I,,SB,BADM,LEC,3,M,1800 - 2030,"Sharma, Priyanka",,28,0,28,0,Downtown,-,0,22-AUG-22 to 10-DEC-22
Open,11511,MSC 512-01,MSC,512,Statistics for Mgmt Science I,,SB,BADM,LEC,3,W,1800 - 2030,"Wang, Haizhi",,28,0,28,0,Downtown,-,0,22-AUG-22 to 10-DEC-22
Open,15303,MSC 517-01,MSC,517,Analytics for Decision Making,AC,SB,BADM,LEC,3,W,1300 - 1530,"Durango-Cohen, Elizabeth",,10,0,10,0,Downtown,-,0,22-AUG-22 to 10-DEC-22
Open,11117,MSC 611-01,MSC,611,Philosophy of Management,,SB,BADM,LEC,3,R,1800 - 2030,"Anand, Smriti",,15,9,6,0,Downtown,-,0,22-AUG-22 to 10-DEC-22
Open,12480,MSC 614-01,MSC,614,Quant Investment Strategies,0G,SB,BADM,LEC,3,S,0900 - 1130,"Cooper, Ricky",Bruce E. Rawlings,10,4,6,0,Downtown,-,0,22-AUG-22 to 10-DEC-22
Open,12480,MSC 614-01,MSC,614,Quant Investment Strategies,0G,SB,BADM,LEC,3,F,1800 - 2030,"Cooper, Ricky",Bruce E. Rawlings,10,4,6,0,Downtown,-,0,22-AUG-22 to 10-DEC-22
Open,12346,MSC 615-01,MSC,615,Predictive Analytics,06,SB,BADM,LEC,3,R,1800 - 2030,"Zhou, Zheng",,20,1,19,0,Downtown,-,0,22-AUG-22 to 10-DEC-22
Open,11118,MSC 621-01,MSC,621,Corporate Finance,,SB,BADM,LEC,3,M,1800 - 2030,"Wang, Haizhi",,15,3,12,0,Downtown,-,0,22-AUG-22 to 10-DEC-22
Open,11119,MSC 631-01,MSC,631,Theory of Finance I,,SB,BADM,LEC,3,R,1800 - 2030,"Cooper, Ricky",,15,0,15,0,Downtown,-,0,22-AUG-22 to 10-DEC-22
Open,14235,MSC 651-01,MSC,651,Quantitative Marketing Models,7D,SB,BADM,LEC,3,T,1800 - 2030,"Jayarajan, Dinakar",,15,6,9,0,Downtown,-,0,22-AUG-22 to 10-DEC-22
